# wavelength_um flux_convolved
5.025297751645429e-01 7.919298555673403e+13
5.025549016533011e-01 1.070074410619582e+14
5.025800293983838e-01 8.383691908849975e+13
5.026051583998536e-01 7.234927848137688e+13
5.026302886577737e-01 3.763192609728435e+13
5.026554201722065e-01 5.811031119739358e+13
5.026805529432151e-01 8.469910830015808e+13
5.027056869708624e-01 7.465791969472564e+13
5.027308222552108e-01 9.701088388855417e+13
5.027559587963236e-01 1.054521186175064e+14
5.027810965942634e-01 8.358242489621036e+13
5.028062356490931e-01 8.286793707671778e+13
5.028313759608756e-01 6.258688589834656e+13
5.028565175296736e-01 4.293497288552441e+13
5.028816603555502e-01 5.636877954279387e+13
5.029068044385679e-01 8.453478778191997e+13
5.029319497787899e-01 7.272271167606411e+13
5.029570963762787e-01 5.587071274370177e+13
5.029822442310975e-01 8.800601810587459e+13
5.030073933433091e-01 9.363820980854061e+13
5.030325437129762e-01 6.433650629520355e+13
5.030576953401620e-01 6.847273584079194e+13
5.030828482249290e-01 7.577224032642686e+13
5.031080023673402e-01 4.526965196017359e+13
5.031331577674586e-01 6.409051722606448e+13
5.031583144253469e-01 9.269950922905655e+13
5.031834723410682e-01 1.181656977064848e+14
5.032086315146852e-01 1.046412030078633e+14
5.032337919462609e-01 8.331570170249873e+13
5.032589536358583e-01 9.623370077934061e+13
5.032841165835401e-01 1.106408426450891e+14
5.033092807893692e-01 9.719453736786211e+13
5.033344462534086e-01 8.559129298794217e+13
5.033596129757213e-01 7.999789818882891e+13
5.033847809563701e-01 6.518840257154509e+13
5.034099501954179e-01 8.072431262067889e+13
5.034351206929277e-01 6.502926786183473e+13
5.034602924489624e-01 7.235103977286466e+13
5.034854654635849e-01 1.062814804889964e+14
5.035106397368581e-01 9.973903330279627e+13
5.035358152688448e-01 1.077449521243242e+14
5.035609920596084e-01 1.089069167309845e+14
5.035861701092113e-01 6.487013754878161e+13
5.036113494177167e-01 5.497238734771915e+13
5.036365299851876e-01 1.106853023779738e+14
5.036617118116868e-01 8.151293767368273e+13
5.036868948972775e-01 6.367372698776738e+13
5.037120792420222e-01 6.369867826197257e+13
5.037372648459844e-01 2.756121489393845e+13
5.037624517092266e-01 4.614754761167717e+13
5.037876398318122e-01 2.602658979940235e+13
5.038128292138037e-01 5.812993565043451e+13
5.038380198552644e-01 1.033916606975235e+14
5.038632117562571e-01 9.202837850154192e+13
5.038884049168449e-01 8.875826764384958e+13
5.039135993370908e-01 8.639129132060662e+13
5.039387950170576e-01 9.911855894875553e+13
5.039639919568085e-01 5.726398260313362e+13
5.039891901564063e-01 3.541479094217497e+13
5.040143896159142e-01 6.391425242875342e+13
5.040395903353950e-01 5.673641725225276e+13
5.040647923149117e-01 5.296825666522634e+13
5.040899955545275e-01 9.653948959846166e+13
5.041152000543052e-01 6.088257077848998e+13
5.041404058143080e-01 2.402699244437267e+13
5.041656128345987e-01 5.911844762195480e+13
5.041908211152404e-01 4.904171482003197e+13
5.042160306562961e-01 3.991368675492571e+13
5.042412414578290e-01 2.155792566741453e+13
5.042664535199020e-01 4.403989479528107e+13
5.042916668425779e-01 4.007615769175186e+13
5.043168814259200e-01 2.510869945184927e+13
5.043420972699914e-01 6.140324950553842e+13
5.043673143748548e-01 7.288092232615789e+13
5.043925327405736e-01 5.776166557159485e+13
5.044177523672105e-01 5.870602799827582e+13
5.044429732548289e-01 6.045090936871734e+13
5.044681954034917e-01 9.933829143142862e+13
5.044934188132618e-01 4.032442214595888e+13
5.045186434842025e-01 3.909866522799795e+13
5.045438694163766e-01 5.681053185992773e+13
5.045690966098475e-01 7.517665110156622e+13
5.045943250646781e-01 8.233474448388473e+13
5.046195547809313e-01 8.292010890101995e+13
5.046447857586703e-01 8.462866600334233e+13
5.046700179979582e-01 9.350049849209845e+13
5.046952514988581e-01 9.965180533069967e+13
5.047204862614330e-01 1.067613931511765e+14
5.047457222857461e-01 1.300559945529532e+14
5.047709595718604e-01 9.814653374143269e+13
5.047961981198390e-01 9.093404851192283e+13
5.048214379297450e-01 1.018543346157394e+14
5.048466790016415e-01 5.751571006750694e+13
5.048719213355916e-01 5.763699479341527e+13
5.048971649316584e-01 8.409606053032003e+13
5.049224097899049e-01 7.152404463177312e+13
5.049476559103945e-01 6.218357156145536e+13
5.049729032931899e-01 7.479276092002022e+13
5.049981519383545e-01 8.466152872519428e+13
5.050234018459515e-01 4.888144118087682e+13
5.050486530160437e-01 5.306080334878900e+13
5.050739054486945e-01 5.108591045655782e+13
5.050991591439670e-01 4.418420771623207e+13
5.051244141019241e-01 3.273480668419519e+13
5.051496703226293e-01 5.191827072422141e+13
5.051749278061455e-01 5.754663095352473e+13
5.052001865525357e-01 6.758692400632302e+13
5.052254465618634e-01 7.989387476539808e+13
5.052507078341916e-01 6.531517647621913e+13
5.052759703695833e-01 4.300800616939927e+13
5.053012341681018e-01 1.766207158895909e+13
5.053264992298102e-01 3.103004423712114e+13
5.053517655547717e-01 4.360265692006639e+13
5.053770331430494e-01 7.109421804257688e+13
5.054023019947065e-01 8.499354179694517e+13
5.054275721098063e-01 6.360716338013257e+13
5.054528434884118e-01 6.540135189833991e+13
5.054781161305861e-01 7.523833462782977e+13
5.055033900363927e-01 9.077978233647356e+13
5.055286652058946e-01 5.845766160297516e+13
5.055539416391548e-01 6.311678437569626e+13
5.055792193362368e-01 1.020583388406119e+14
5.056044982972037e-01 8.497922966711169e+13
5.056297785221185e-01 7.904451411397703e+13
5.056550600110447e-01 1.005305200695463e+14
5.056803427640451e-01 7.197758806868983e+13
5.057056267811834e-01 6.511757685608497e+13
5.057309120625224e-01 6.848471895406395e+13
5.057561986081255e-01 7.228340507966059e+13
5.057814864180560e-01 5.511541020384405e+13
5.058067754923767e-01 5.386754238288059e+13
5.058320658311514e-01 9.609396100164784e+13
5.058573574344429e-01 8.737708551096789e+13
5.058826503023146e-01 7.436319437731364e+13
5.059079444348297e-01 1.062571025630857e+14
5.059332398320514e-01 1.002752506779628e+14
5.059585364940430e-01 1.151394243349606e+14
5.059838344208678e-01 9.880864716848094e+13
5.060091336125889e-01 8.101322560656156e+13
5.060344340692695e-01 5.098931694505750e+13
5.060597357909729e-01 5.526140170099676e+13
5.060850387777625e-01 7.926098930304358e+13
5.061103430297014e-01 8.354178086181394e+13
5.061356485468528e-01 5.489867412181882e+13
5.061609553292802e-01 4.879547030195164e+13
5.061862633770466e-01 6.512881198425694e+13
5.062115726902155e-01 1.004741241774700e+14
5.062368832688500e-01 1.070530031830868e+14
5.062621951130135e-01 8.477984534694234e+13
5.062875082227691e-01 4.182453060017947e+13
5.063128225981802e-01 5.966503474309662e+13
5.063381382393102e-01 9.290739935751967e+13
5.063634551462222e-01 8.430717278024172e+13
5.063887733189795e-01 1.033929108284002e+14
5.064140927576455e-01 8.077361718609289e+13
5.064394134622833e-01 6.097589645496661e+13
5.064647354329564e-01 6.664082285361194e+13
5.064900586697282e-01 3.468735361099654e+13
5.065153831726616e-01 3.979281003904517e+13
5.065407089418204e-01 6.247953924820454e+13
5.065660359772675e-01 7.235746989151258e+13
5.065913642790663e-01 4.355011074964813e+13
5.066166938472803e-01 2.995169793120739e+13
5.066420246819726e-01 4.599204498559081e+13
5.066673567832066e-01 4.533120372625279e+13
5.066926901510458e-01 5.126021345821845e+13
5.067180247855533e-01 5.083989615888970e+13
5.067433606867925e-01 4.210162494614418e+13
5.067686978548269e-01 5.118452797100679e+13
5.067940362897196e-01 8.073375224845822e+13
5.068193759915341e-01 6.428588501636685e+13
5.068447169603338e-01 7.884554156402720e+13
5.068700591961819e-01 7.891878999039894e+13
5.068954026991417e-01 5.937185084422052e+13
5.069207474692766e-01 4.263510472358970e+13
5.069460935066501e-01 5.274795384868808e+13
5.069714408113254e-01 5.969104279979647e+13
5.069967893833660e-01 9.606994674168459e+13
5.070221392228351e-01 5.776784484593266e+13
5.070474903297963e-01 1.157304132494293e+14
5.070728427043127e-01 9.336912437445867e+13
5.070981963464480e-01 7.271265818464516e+13
5.071235512562653e-01 6.025500598288339e+13
5.071489074338281e-01 5.209056904703215e+13
5.071742648791998e-01 5.278662899276370e+13
5.071996235924437e-01 7.453095002493677e+13
5.072249835736233e-01 7.286456319103083e+13
5.072503448228021e-01 7.989995648443503e+13
5.072757073400432e-01 7.148932545071662e+13
5.073010711254101e-01 9.015478817554930e+13
5.073264361789664e-01 5.773032474780187e+13
5.073518025007754e-01 5.458338382041011e+13
5.073771700909004e-01 7.589454607508647e+13
5.074025389494050e-01 5.935212668037385e+13
5.074279090763525e-01 6.133066927527082e+13
5.074532804718063e-01 7.638104117927309e+13
5.074786531358298e-01 6.205241603577228e+13
5.075040270684866e-01 7.019727243111614e+13
5.075294022698401e-01 7.029791124817621e+13
5.075547787399537e-01 7.753055529296647e+13
5.075801564788907e-01 9.468665308732612e+13
5.076055354867145e-01 7.464515442687739e+13
5.076309157634888e-01 8.275219742312216e+13
5.076562973092771e-01 9.319004115337572e+13
5.076816801241426e-01 7.043319227290550e+13
5.077070642081487e-01 8.338124917932166e+13
5.077324495613591e-01 6.898559519157691e+13
5.077578361838373e-01 4.258781951031956e+13
5.077832240756465e-01 5.451633025849296e+13
5.078086132368501e-01 5.685964660987944e+13
5.078340036675121e-01 3.849290786430114e+13
5.078593953676954e-01 4.646465163366901e+13
5.078847883374638e-01 9.916643737478512e+13
5.079101825768806e-01 7.587328789467247e+13
5.079355780860095e-01 6.775768910963818e+13
5.079609748649138e-01 6.520588394088633e+13
5.079863729136570e-01 1.198937997646150e+14
5.080117722323026e-01 1.034505000098428e+14
5.080371728209143e-01 6.119718195971230e+13
5.080625746795554e-01 4.703346488884042e+13
5.080879778082894e-01 5.132193218649277e+13
5.081133822071797e-01 2.618500293362393e+13
5.081387878762901e-01 4.589599558721489e+13
5.081641948156839e-01 6.816551393014292e+13
5.081896030254247e-01 5.628774748129154e+13
5.082150125055760e-01 5.958710962264008e+13
5.082404232562012e-01 4.672335287921900e+13
5.082658352773639e-01 9.276265705669325e+13
5.082912485691279e-01 6.305468554037231e+13
5.083166631315563e-01 7.978160408536616e+13
5.083420789647130e-01 9.386283569231306e+13
5.083674960686612e-01 8.454365180839020e+13
5.083929144434646e-01 4.668620322528075e+13
5.084183340891868e-01 4.190617159010734e+13
5.084437550058912e-01 3.746700984550580e+13
5.084691771936415e-01 2.085871823922288e+13
5.084946006525013e-01 4.020678092321918e+13
5.085200253825338e-01 4.677091748239575e+13
5.085454513838029e-01 7.299458325603011e+13
5.085708786563721e-01 8.222137290287575e+13
5.085963072003049e-01 7.556119758650211e+13
5.086217370156648e-01 5.875773450273397e+13
5.086471681025156e-01 5.676157208578510e+13
5.086726004609208e-01 5.395283917073069e+13
5.086980340909438e-01 6.312170125915032e+13
5.087234689926483e-01 5.211596986166991e+13
5.087489051660981e-01 1.100430578126948e+14
5.087743426113563e-01 9.787886155542941e+13
5.087997813284869e-01 8.777282306871052e+13
5.088252213175534e-01 5.281381960087620e+13
5.088506625786192e-01 5.102333878642987e+13
5.088761051117481e-01 9.067000600172841e+13
5.089015489170037e-01 6.896229573347043e+13
5.089269939944495e-01 8.267261926089880e+13
5.089524403441493e-01 5.650618191648445e+13
5.089778879661666e-01 4.285342188082426e+13
5.090033368605649e-01 6.218073859221321e+13
5.090287870274079e-01 4.290265018725995e+13
5.090542384667593e-01 6.466780037503758e+13
5.090796911786828e-01 6.363680831690274e+13
5.091051451632417e-01 9.019068546170681e+13
5.091306004204998e-01 8.788101206089723e+13
5.091560569505209e-01 1.108397367486114e+14
5.091815147533684e-01 4.276448417443067e+13
5.092069738291061e-01 5.372948947083177e+13
5.092324341777976e-01 8.041778024658959e+13
5.092578957995065e-01 1.064649030467336e+14
5.092833586942964e-01 7.115711786885683e+13
5.093088228622311e-01 8.679315101097198e+13
5.093342883033742e-01 9.021881733330120e+13
5.093597550177895e-01 4.946468646636181e+13
5.093852230055403e-01 4.273473525703872e+13
5.094106922666906e-01 6.097793513197736e+13
5.094361628013039e-01 8.608688019991323e+13
5.094616346094440e-01 1.173047035011538e+14
5.094871076911744e-01 8.995225391837875e+13
5.095125820465590e-01 9.402655150256605e+13
5.095380576756614e-01 6.810218112342503e+13
5.095635345785452e-01 9.878339650001250e+13
5.095890127552741e-01 5.227957523861617e+13
5.096144922059119e-01 4.793410569869525e+13
5.096399729305222e-01 3.458159348240022e+13
5.096654549291688e-01 7.505531069038127e+13
5.096909382019152e-01 7.105344422200738e+13
5.097164227488252e-01 3.430612646904416e+13
5.097419085699627e-01 3.623103543448259e+13
5.097673956653912e-01 5.843055042760818e+13
5.097928840351744e-01 6.884135735257945e+13
5.098183736793762e-01 5.148443294334493e+13
5.098438645980602e-01 5.197051378813189e+13
5.098693567912901e-01 7.907651244017972e+13
5.098948502591296e-01 9.009575483271758e+13
5.099203450016425e-01 7.688651187339686e+13
5.099458410188927e-01 6.898558645648012e+13
5.099713383109435e-01 6.571236375225131e+13
5.099968368778592e-01 5.705400583534955e+13
5.100223367197031e-01 3.789765740877291e+13
5.100478378365390e-01 4.652510437571215e+13
5.100733402284309e-01 4.763924228136644e+13
5.100988438954422e-01 5.539957278199353e+13
5.101243488376370e-01 8.770454610277130e+13
5.101498550550788e-01 7.726730207100498e+13
5.101753625478316e-01 6.398585393569896e+13
5.102008713159590e-01 7.031427811893913e+13
5.102263813595248e-01 8.716101167849488e+13
5.102518926785928e-01 3.379591984820517e+13
5.102774052732266e-01 4.041262824335393e+13
5.103029191434905e-01 6.724717742337122e+13
5.103284342894475e-01 9.663465573383233e+13
5.103539507111621e-01 9.018857347809567e+13
5.103794684086976e-01 7.719517752276533e+13
5.104049873821180e-01 6.324857443319849e+13
5.104305076314871e-01 7.804742098622827e+13
5.104560291568687e-01 4.905166298115003e+13
5.104815519583266e-01 1.287641858464216e+14
5.105070760359245e-01 1.203980330722564e+14
5.105326013897262e-01 5.682887812713038e+13
5.105581280197957e-01 8.159822103952608e+13
5.105836559261967e-01 4.681387145281019e+13
5.106091851089931e-01 9.117543693464322e+13
5.106347155682486e-01 7.343635964033505e+13
5.106602473040269e-01 7.523556079681978e+13
5.106857803163920e-01 5.593106218146148e+13
5.107113146054079e-01 6.032821850574698e+13
5.107368501711381e-01 1.069094324073170e+14
5.107623870136466e-01 6.534097223106888e+13
5.107879251329973e-01 3.950667659595191e+13
5.108134645292540e-01 8.216499090348875e+13
5.108390052024804e-01 3.950834859337429e+13
5.108645471527405e-01 4.487630045265892e+13
5.108900903800982e-01 2.139637904948324e+13
5.109156348846172e-01 3.891280548087333e+13
5.109411806663614e-01 5.503480805881384e+13
5.109667277253948e-01 7.630675652792484e+13
5.109922760617811e-01 7.272282570154178e+13
5.110178256755842e-01 7.702837211059678e+13
5.110433765668678e-01 6.385506489291316e+13
5.110689287356962e-01 8.775963124350398e+13
5.110944821821329e-01 3.955816481554911e+13
5.111200369062421e-01 6.934342313169429e+13
5.111455929080875e-01 9.455440169448472e+13
5.111711501877328e-01 4.077003180852909e+13
5.111967087452423e-01 5.372717306917738e+13
5.112222685806795e-01 7.036183999694438e+13
5.112478296941085e-01 6.863270883951296e+13
5.112733920855933e-01 3.592644032412397e+13
5.112989557551976e-01 5.008993892512612e+13
5.113245207029854e-01 1.135810951360755e+14
5.113500869290205e-01 9.684481139331372e+13
5.113756544333670e-01 1.039627438880022e+14
5.114012232160886e-01 4.483202207266605e+13
5.114267932772495e-01 4.195323146160636e+13
5.114523646169133e-01 4.615419599574402e+13
5.114779372351441e-01 3.890650007669927e+13
5.115035111320060e-01 7.496951086702070e+13
5.115290863075626e-01 7.346418469171411e+13
5.115546627618779e-01 1.101863516512275e+14
5.115802404950160e-01 8.628091553175550e+13
5.116058195070408e-01 9.687209240541567e+13
5.116313997980161e-01 7.549691259168928e+13
5.116569813680061e-01 7.167553713546773e+13
5.116825642170745e-01 8.831450422115850e+13
5.117081483452853e-01 1.296235802868482e+14
5.117337337527026e-01 6.603251292558530e+13
5.117593204393902e-01 6.966998306389341e+13
5.117849084054121e-01 3.092534701458012e+13
5.118104976508324e-01 6.150060314936873e+13
5.118360881757150e-01 1.204538422116588e+14
5.118616799801238e-01 8.854758966068708e+13
5.118872730641227e-01 9.190960255254506e+13
5.119128674277759e-01 1.002917575014681e+14
5.119384630711473e-01 9.445867400465253e+13
5.119640599943008e-01 4.194458453109903e+13
5.119896581973006e-01 5.420119591153561e+13
5.120152576802105e-01 3.783579613735229e+13
5.120408584430944e-01 5.360681959828591e+13
5.120664604860167e-01 7.483372930911422e+13
5.120920638090409e-01 7.853965817720591e+13
5.121176684122313e-01 7.228112047842297e+13
5.121432742956519e-01 6.140541023659560e+13
5.121688814593667e-01 6.433458513376653e+13
5.121944899034396e-01 9.088186492900880e+13
5.122200996279347e-01 4.156371797260996e+13
5.122457106329161e-01 4.311133089236577e+13
5.122713229184479e-01 7.178663579688725e+13
5.122969364845937e-01 8.675434152271689e+13
5.123225513314179e-01 9.296612909174034e+13
5.123481674589846e-01 6.885482457022598e+13
